S,488,1952024,404,0,0,51577
S,489,1956020,384,0,0,55488
S,490,1960020,382,0,0,59613
S,491,1964020,399,0,0,63373
S,492,1968020,406,0,0,2032
S,493,1972020,392,0,0,5967
S,494,1976020,370,0,0,9814
S,495,1980020,368,0,0,14069
S,496,1984020,384,0,0,18042
S,497,1988020,393,0,0,21970
S,498,1992020,379,0,0,26051
S,499,1996020,359,0,0,29822
S,500,2000020,359,0,0,33817
S,501,2004020,378,0,0,38053
S,502,2008020,389,0,0,41913
S,503,2012020,377,0,0,46052
S,504,2016020,357,0,0,50071
S,505,2020024,357,0,0,53818
S,506,2024024,376,0,0,58052
S,507,2028024,387,0,0,61854
S,508,2032024,375,0,0,268
S,509,2036020,356,0,0,4530
S,510,2040020,355,0,0,8278
S,511,2044020,373,0,0,12513
S,512,2048020,382,0,0,17269
S,513,2052020,365,0,0,19655
S,514,2056020,346,0,0,23571
S,515,2060020,359,0,0,28047
S,516,2064020,413,0,0,32018
S,517,2068020,480,0,0,36302
S,518,2072020,537,0,0,40404
S,519,2076020,579,0,0,44335
S,520,2080024,602,0,0,48469
S,521,2084020,579,0,0,52449
S,522,2088024,510,0,0,57267
S,523,2092020,431,0,0,59471
S,524,2096020,365,0,0,63722
S,525,2100024,340,0,0,2113
S,526,2104020,353,0,0,6555
S,527,2108020,367,0,0,10548
S,528,2112024,358,0,0,14670
S,529,2116020,337,0,0,19156
S,530,2120024,334,0,0,23076
S,531,2124020,351,0,0,27544
S,532,2128020,363,0,0,31691
S,533,2132020,354,0,0,35683
S,534,2136020,335,0,0,38061
S,535,2140020,333,0,0,41998
S,536,2144024,351,0,0,46207
S,537,2148024,365,0,0,50668
S,538,2152020,356,0,0,54538
S,539,2156020,337,0,0,59038
S,540,2160020,335,0,0,63207
S,541,2164024,354,0,0,1638
S,542,2168020,367,0,0,6020
S,543,2172024,360,0,0,10030
S,544,2176020,342,0,0,14147
S,545,2180020,341,0,0,16609
S,546,2184020,360,0,0,20543
S,547,2188020,372,0,0,24962
S,548,2192024,363,0,0,29174
S,549,2196024,344,0,0,33124
S,550,2200024,341,0,0,37514
S,551,2204020,360,0,0,41498
S,552,2208024,373,0,0,45668
S,553,2212024,366,0,0,50142
S,554,2216020,349,0,0,54018
S,555,2220020,347,0,0,56485
S,556,2224024,364,0,0,60665
S,557,2228020,378,0,0,64578
S,558,2232024,371,0,0,3495
S,559,2236024,354,0,0,7447
S,560,2240020,352,0,0,11622
S,561,2244020,372,0,0,16083
S,562,2248020,386,0,0,20166
S,563,2252020,378,0,0,24479
S,564,2256020,359,0,0,28645
S,565,2260024,359,0,0,32584
S,566,2264024,378,0,0,34998
S,567,2268024,393,0,0,39140
S,568,2272020,388,0,0,43146
S,569,2276024,371,0,0,47568
S,570,2280020,368,0,0,51516
S,571,2284020,386,0,0,55919
S,572,2288020,399,0,0,59909
S,573,2292020,392,0,0,64163
S,574,2296020,375,0,0,3006
S,575,2300024,375,0,0,6931
S,576,2304020,394,0,0,11261
S,577,2308020,407,0,0,13377
S,578,2312020,398,0,0,17595
S,579,2316020,379,0,0,21999
S,580,2320020,378,0,0,25993
S,581,2324020,398,0,0,30172
S,582,2328020,410,0,0,34347
S,583,2332020,398,0,0,38558
S,584,2336020,376,0,0,42503
S,585,2340020,373,0,0,47019
S,586,2344020,390,0,0,51131
S,587,2348020,398,0,0,53266
S,588,2352020,383,0,0,57476
S,589,2356020,356,0,0,61502
S,590,2360024,350,0,0,492
S,591,2364020,366,0,0,4465
S,592,2368020,375,0,0,8471
S,593,2372020,361,0,0,12968
S,594,2376020,337,0,0,17011
S,595,2380020,333,0,0,21454
S,596,2384020,351,0,0,25531
S,597,2388020,362,0,0,29487
S,598,2392020,350,0,0,31992
S,599,2396020,329,0,0,35918
